time,RA,DEC,AZ,D(east),I(down), H,X (north),Y (east),Z (down),F(total)
161.17,167.3887,-28.583,-120.0324,7.8029573032,59.9551523363,21632.4274984,21432.1292663,2936.96349745,37400.8249923,43206.2915509
161.19,167.3813,-28.6075,-120.0481,7.8029000966,59.955215095,21631.9479878,21431.6571279,2936.87699758,37400.0904766,43205.415649
161.21,167.3735,-28.6318,-120.0707,7.8029000966,59.955215095,21631.9479878,21431.6571279,2936.87699758,37400.0904766,43205.415649
161.23,167.3657,-28.6558,-120.0879,7.80283403988,59.9552159894,21631.4917314,21431.2084819,2936.79034541,37399.302989,43204.5055357
161.25,167.3579,-28.6802,-120.1131,7.80284017477,59.9552790287,21631.4688764,21431.185524,2936.78953723,37399.3584167,43204.542073
161.27,167.3502,-28.7045,-120.1379,7.80284017477,59.9552790287,21631.4688764,21431.185524,2936.78953723,37399.3584167,43204.542073
161.29,167.3428,-28.7286,-120.1524,7.80278297321,59.9553408698,21630.9903231,21430.7143335,2936.70317112,37398.6241665,43203.6668803
161.31,167.3352,-28.7531,-120.16,7.80278297321,59.9553408698,21630.9903231,21430.7143335,2936.70317112,37398.6241665,43203.6668803
161.33,167.3271,-28.7776,-120.1762,7.80271981832,59.9553405822,21630.5349046,21430.2663685,2936.61772008,37397.8363433,43202.756896
161.35,167.3195,-28.8019,-120.1991,7.80272559724,59.9553999667,21630.5133754,21430.2447424,2936.61695869,37397.8885554,43202.7913136
161.37,167.3118,-28.8261,-120.2143,7.80272559724,59.9553999667,21630.5133754,21430.2447424,2936.61695869,37397.8885554,43202.7913136
161.39,167.3042,-28.8504,-120.2393,7.80266898391,59.9554625491,21630.0351756,21429.7738717,2936.53086248,37397.1560252,43201.917787
161.41,167.2966,-28.8747,-120.2544,7.80266898391,59.9554625491,21630.0351756,21429.7738717,2936.53086248,37397.1560252,43201.917787
161.43,167.2889,-28.8988,-120.2774,7.80260586281,59.9554622597,21629.5799836,21429.3261291,2936.44545677,37396.3685871,43201.0082495
161.45,167.2812,-28.9232,-120.2994,7.80261199702,59.9555252984,21629.5571304,21429.303173,2936.44464846,37396.4240097,43201.0447833
161.47,167.2734,-28.9474,-120.3177,7.80261199702,59.9555252984,21629.5571304,21429.303173,2936.44464846,37396.4240097,43201.0447833
161.49,167.2659,-28.9717,-120.332,7.80255214558,59.9555883108,21629.0794169,21428.8329497,2936.35740907,37395.6929604,43200.1727822
161.51,167.2583,-28.996,-120.3513,7.80255214558,59.9555883108,21629.0794169,21428.8329497,2936.35740907,37395.6929604,43200.1727822
161.53,167.2502,-29.0204,-120.3758,7.80248911874,59.9555880177,21628.6248499,21428.3858212,2936.2721254,37394.9065933,43199.2644847
161.55,167.2425,-29.0445,-120.3997,7.80249489702,59.9556474018,21628.6033222,21428.3641967,2936.27136389,37394.9588005,43199.298899
161.57,167.2348,-29.0688,-120.4236,7.80249489702,59.9556474018,21628.6033222,21428.3641967,2936.27136389,37394.9588005,43199.298899
161.59,167.2272,-29.0931,-120.4442,7.80243803589,59.9557101456,21628.126116,21427.8943225,2936.18531366,37394.2282162,43198.4275544
161.61,167.2194,-29.1174,-120.4507,7.80243803589,59.9557101456,21628.126116,21427.8943225,2936.18531366,37394.2282162,43198.4275544
161.63,167.2118,-29.1414,-120.4695,7.80237510329,59.9557098488,21627.6721738,21427.4478078,2936.10015199,37393.44292,43197.5204968
161.65,167.2044,-29.1658,-120.4883,7.80238088125,59.9557692326,21627.650647,21427.4261842,2936.09939042,37393.4951248,43197.5549095
161.67,167.1968,-29.1902,-120.5063,7.80238088125,59.9557692326,21627.650647,21427.4261842,2936.09939042,37393.4951248,43197.5549095
161.69,167.189,-29.2144,-120.525,7.80232115721,59.955832239,21627.1737865,21426.9567988,2936.01231834,37392.7655261,43196.6845913
161.71,167.1814,-29.239,-120.5515,7.80232115721,59.955832239,21627.1737865,21426.9567988,2936.01231834,37392.7655261,43196.6845913
161.73,167.1736,-29.263,-120.5668,7.80225825839,59.9558319405,21626.7200706,21426.5105063,2935.92720198,37391.9806147,43195.7779801
161.75,167.1659,-29.2874,-120.5824,7.80226439158,59.9558949784,21626.69722,21426.4875529,2935.92639348,37392.0360295,43195.8145088
161.77,167.1583,-29.3116,-120.5999,7.80226439158,59.9558949784,21626.69722,21426.4875529,2935.92639348,37392.0360295,43195.8145088
161.79,167.1505,-29.336,-120.6205,7.80220771822,59.9559577143,21626.221265,21426.0189081,2935.84058708,37391.3075814,43194.9456401
161.81,167.1428,-29.3604,-120.6398,7.80220771822,59.9559577143,21626.221265,21426.0189081,2935.84058708,37391.3075814,43194.9456401
161.83,167.1351,-29.3849,-120.6621,7.80214531898,59.9559572436,21625.7682326,21425.5732669,2935.75575224,37390.5235887,43194.0401663
161.85,167.1273,-29.409,-120.6844,7.80215136295,59.9560193676,21625.745714,21425.550647,2935.7549554,37390.5781979,43194.076164
161.87,167.1197,-29.4334,-120.708,7.80215136295,59.9560193676,21625.745714,21425.550647,2935.7549554,37390.5781979,43194.076164
161.89,167.112,-29.458,-120.7187,7.802094723,59.9560821015,21625.2699861,21425.0822252,2935.66919418,37389.8501318,43193.2077398
161.91,167.1043,-29.4823,-120.7382,7.802094723,59.9560821015,21625.2699861,21425.0822252,2935.66919418,37389.8501318,43193.2077398
161.93,167.0969,-29.5066,-120.7591,7.80202917494,59.9560829747,21624.8171076,21424.6368974,2935.5832047,37389.0684247,43192.3043216
161.95,167.0893,-29.5308,-120.774,7.80203495194,59.9561423577,21624.7955832,21424.6152763,2935.58244294,37389.1206222,43192.3387295
161.97,167.0815,-29.5552,-120.7962,7.80203495194,59.9561423577,21624.7955832,21424.6152763,2935.58244294,37389.1206222,43192.3387295
161.99,167.0739,-29.5796,-120.8157,7.80197828676,59.956204175,21624.3206127,21424.1476058,2935.49677698,37388.392478,43191.4706169
162.01,167.066,-29.604,-120.8381,7.80197828676,59.956204175,21624.3206127,21424.1476058,2935.49677698,37388.392478,43191.4706169
162.03,167.0583,-29.6282,-120.8671,7.80191564031,59.9562038664,21623.8685713,21423.7029584,2935.41198807,37387.610435,43190.5673271
162.05,167.0507,-29.6526,-120.8918,7.80192177248,59.9562669035,21623.8457233,21423.6800077,2935.41117938,37387.6658421,43190.6038507
162.07,167.0431,-29.6769,-120.9112,7.80192177248,59.9562669035,21623.8457233,21423.6800077,2935.41117938,37387.6658421,43190.6038507
162.09,167.0355,-29.7012,-120.9194,7.80186529001,59.9563296304,21623.3710469,21423.2126189,2935.32562352,37386.9395686,43189.7375048
162.11,167.028,-29.7254,-120.9327,7.80186529001,59.9563296304,21623.3710469,21423.2126189,2935.32562352,37386.9395686,43189.7375048
162.13,167.0204,-29.7497,-120.9527,7.80180314309,59.9563291496,21622.9196888,21422.7686226,2935.24111604,37386.1584438,43188.8353519
162.15,167.0128,-29.7739,-120.9728,7.80180918606,59.9563912728,21622.8971727,21422.7460054,2935.240319,37386.2130454,43188.8713445
162.17,167.0049,-29.7982,-120.991,7.80180918606,59.9563912728,21622.8971727,21422.7460054,2935.240319,37386.2130454,43188.8713445
162.19,166.9973,-29.8223,-121.0148,7.80174916878,59.95645169,21622.4237761,21422.2800654,2935.15361709,37385.4854996,43188.0045382
162.21,166.9894,-29.8466,-121.0343,7.80174916878,59.95645169,21622.4237761,21422.2800654,2935.15361709,37385.4854996,43188.0045382
162.23,166.9816,-29.8708,-121.049,7.80168708582,59.9564512066,21621.9728431,21421.8364866,2935.06919314,37384.705102,43187.1032276
162.25,166.9741,-29.8952,-121.074,7.80169286186,59.9565105888,21621.9513212,21421.814868,2935.06843121,37384.7572922,43187.1376307
162.27,166.9662,-29.9196,-121.1019,7.80169286186,59.9565105888,21621.9513212,21421.814868,2935.06843121,37384.7572922,43187.1376307
162.29,166.9584,-29.9441,-121.1237,7.80163653683,59.9565733088,21621.4776959,21421.348512,2934.98308061,37384.0328107,43186.2733626
162.31,166.9509,-29.9683,-121.1511,7.80163653683,59.9565733088,21621.4776959,21421.348512,2934.98308061,37384.0328107,43186.2733626
162.33,166.9431,-29.9925,-121.1514,7.80157411242,59.9565729911,21621.0271291,21420.9053132,2934.89858061,37383.253292,43185.3729961
162.35,166.9357,-30.0169,-121.166,7.80158015472,59.9566351137,21621.0046147,21420.8826978,2934.89778345,37383.3078885,43185.4089854
162.37,166.9281,-30.0414,-121.1854,7.80158015472,59.9566351137,21621.0046147,21420.8826978,2934.89778345,37383.3078885,43185.4089854
162.39,166.9206,-30.0657,-121.2059,7.80152389327,59.9566978308,21620.5314154,21420.4167601,2934.81251627,37382.5841313,43184.5455576
162.41,166.9127,-30.0901,-121.2269,7.80152389327,59.9566978308,21620.5314154,21420.4167601,2934.81251627,37382.5841313,43184.5455576
162.43,166.9053,-30.1145,-121.2429,7.80145872548,59.9566986884,21620.0810608,21419.9739119,2934.72702136,37381.8067451,43183.6471434
162.45,166.8973,-30.1391,-121.2721,7.8014648563,59.9567617244,21620.0582162,21419.9509647,2934.72621241,37381.862142,43183.6836603
162.47,166.8897,-30.1635,-121.2899,7.8014648563,59.9567617244,21620.0582162,21419.9509647,2934.72621241,37381.862142,43183.6836603
162.49,166.8818,-30.1879,-121.3214,7.80140859978,59.9568235239,21619.5859728,21419.4859737,2934.64107871,37381.1386489,43182.8209399
162.51,166.8742,-30.2123,-121.3396,7.80140859978,59.9568235239,21619.5859728,21419.4859737,2934.64107871,37381.1386489,43182.8209399
162.53,166.8666,-30.2366,-121.353,7.80134633342,59.9568231998,21619.136455,21419.0438055,2934.55678398,37380.3609266,43181.9226536
162.55,166.8588,-30.2611,-121.3661,7.80135210851,59.9568825812,21619.1149355,21419.0221894,2934.55602187,37380.4131096,43181.957052
162.57,166.8513,-30.2856,-121.3853,7.80135210851,59.9568825812,21619.1149355,21419.0221894,2934.55602187,37380.4131096,43181.957052
162.59,166.8437,-30.3099,-121.4039,7.80129640977,59.9569451229,21618.6428456,21418.5573215,2934.47111933,37379.6909917,43181.0955989
162.61,166.8358,-30.3344,-121.4206,7.80129640977,59.9569451229,21618.6428456,21418.5573215,2934.47111933,37379.6909917,43181.0955989
162.63,166.828,-30.3589,-121.4468,7.80123099469,59.9569461426,21618.1934811,21418.1154662,2934.38567025,37378.9155534,43180.1993665
162.65,166.8206,-30.3835,-121.4643,7.80123712484,59.957009178,21618.1706382,21418.0925208,2934.38486117,37378.9709451,43180.23588
162.67,166.8126,-30.4077,-121.4804,7.80123712484,59.957009178,21618.1706382,21418.0925208,2934.38486117,37378.9709451,43180.23588
162.69,166.8052,-30.4322,-121.4988,7.80118143102,59.9570708022,21617.699504,21417.6285993,2934.30009205,37378.2490912,43179.3751341
162.71,166.7975,-30.4568,-121.5228,7.80118143102,59.9570708022,21617.699504,21417.6285993,2934.30009205,37378.2490912,43179.3751341
162.73,166.7899,-30.481,-121.5404,7.80111929244,59.9570704727,21617.2508357,21417.1872656,2934.21596419,37377.4728219,43178.4785309
162.75,166.7824,-30.5054,-121.5626,7.80112542225,59.9571335078,21617.2279937,21417.1643211,2934.21515505,37377.528211,43178.5150427
162.77,166.7746,-30.5296,-121.5854,7.80112542225,59.9571335078,21617.2279937,21417.1643211,2934.21515505,37377.528211,43178.5150427
162.79,166.7669,-30.5541,-121.6061,7.80106947546,59.957196211,21616.7568952,21416.7004476,2934.13029802,37376.8080355,43177.6557677
162.81,166.7593,-30.5784,-121.6296,7.80106947546,59.957196211,21616.7568952,21416.7004476,2934.13029802,37376.8080355,43177.6557677
162.83,166.7512,-30.603,-121.6494,7.80100743095,59.9571958779,21616.3088507,21416.2597268,2934.04629186,37376.0328353,43176.7604023
162.85,166.7436,-30.6275,-121.6756,7.80101311626,59.957254345,21616.2876647,21416.2384457,2934.0455413,37376.0842084,43176.7942668
162.87,166.7357,-30.6516,-121.7036,7.80101311626,59.957254345,21616.2876647,21416.2384457,2934.0455413,37376.0842084,43176.7942668
162.89,166.7279,-30.676,-121.7091,7.80095407048,59.957314569,21615.8181031,21415.7762533,2933.95973636,37375.3629513,43175.9348249
162.91,166.7202,-30.7003,-121.7296,7.80095407048,59.957314569,21615.8181031,21415.7762533,2933.95973636,37375.3629513,43175.9348249
162.93,166.7125,-30.7249,-121.7438,7.80089208986,59.9573142332,21615.370483,21415.3359495,2933.87581359,37374.5884774,43175.0403008
162.95,166.7048,-30.7493,-121.7625,7.800898219,59.9573772677,21615.3476427,21415.3130067,2933.87500433,37374.6438614,43175.0768092
162.97,166.697,-30.7737,-121.7785,7.800898219,59.9573772677,21615.3476427,21415.3130067,2933.87500433,37374.6438614,43175.0768092
162.99,166.6893,-30.7983,-121.8003,7.80084286503,59.9574397946,21614.877852,21414.8503979,2933.79055004,37373.925667,43174.219904
163.01,166.6817,-30.8227,-121.8176,7.80084286503,59.9574397946,21614.877852,21414.8503979,2933.79055004,37373.925667,43174.219904
163.03,166.674,-30.8473,-121.8406,7.80078094825,59.9574394561,21614.4306565,21414.4105112,2933.70671061,37373.1519192,43173.326221
163.05,166.6665,-30.8716,-121.8665,7.80078698824,59.9575015769,21614.408148,21414.3879017,2933.70591301,37373.2064981,43173.3621987
163.07,166.659,-30.896,-121.8889,7.80078698824,59.9575015769,21614.408148,21414.3879017,2933.70591301,37373.2064981,43173.3621987
163.09,166.6511,-30.9205,-121.9064,7.80073129243,59.9575642693,21613.9387238,21413.9256733,2933.6213825,37372.4891789,43172.5062347
163.11,166.6435,-30.9449,-121.9182,7.80073129243,59.9575642693,21613.9387238,21413.9256733,2933.6213825,37372.4891789,43172.5062347
163.13,166.6358,-30.9692,-121.9392,7.80066663233,59.957565106,21613.49174,21413.4861364,2933.53654839,37371.7175621,43171.6145024
163.15,166.628,-30.9936,-121.9588,7.80067240553,59.9576244859,21613.4702254,21413.4645253,2933.53578592,37371.7697307,43171.6488912
163.17,166.6202,-31.0181,-121.9799,7.80067240553,59.9576244859,21613.4702254,21413.4645253,2933.53578592,37371.7697307,43171.6488912
163.19,166.6124,-31.0426,-122.0007,7.80061668442,59.9576862617,21613.0015573,21413.003047,2933.45135042,37371.0523323,43170.7932374
163.21,166.6046,-31.0671,-122.0237,7.80061668442,59.9576862617,21613.0015573,21413.003047,2933.45135042,37371.0523323,43170.7932374
163.23,166.597,-31.0912,-122.0421,7.80055492552,59.9576859169,21612.5554096,21412.5641897,2933.36771594,37370.2803791,43169.9016323
163.25,166.5891,-31.1157,-122.0651,7.80056105366,59.9577489506,21612.5325718,21412.5412495,2933.36690649,37370.3357555,43169.9381358
163.27,166.5814,-31.1402,-122.0913,7.80056105366,59.9577489506,21612.5325718,21412.5412495,2933.36690649,37370.3357555,43169.9381358
163.29,166.5736,-31.1648,-122.099,7.80050551505,59.9578116361,21612.064197,21412.080052,2933.28258078,37369.6202255,43169.0842462
163.31,166.566,-31.1894,-122.1243,7.80050551505,59.9578116361,21612.064197,21412.080052,2933.28258078,37369.6202255,43169.0842462
163.33,166.5584,-31.2139,-122.1408,7.8004442555,59.9578111192,21611.6187313,21411.6418446,2933.19922734,37368.8491889,43168.1937761
163.35,166.5506,-31.2384,-122.1572,7.8004502945,59.9578732392,21611.5962254,21411.6192377,2933.19842956,37368.9037602,43168.2297489
163.37,166.5429,-31.263,-122.1791,7.8004502945,59.9578732392,21611.5962254,21411.6192377,2933.19842956,37368.9037602,43168.2297489
163.39,166.5352,-31.2875,-122.1956,7.80039154652,59.9579372699,21611.127606,21411.1579621,2933.11287313,37368.1898246,43167.3771172
163.41,166.5275,-31.3119,-122.2201,7.80039154652,59.9579372699,21611.127606,21411.1579621,2933.11287313,37368.1898246,43167.3771172
163.43,166.5199,-31.3365,-122.235,7.80033038097,59.9579367494,21610.6827636,21410.7203669,2933.02964127,37367.4198562,43166.4878837
163.45,166.5123,-31.3611,-122.2651,7.80033615323,59.9579961285,21610.6612514,21410.6987583,2933.02887862,37367.4720176,43166.5222679
163.47,166.5049,-31.3853,-122.285,7.80033615323,59.9579961285,21610.6612514,21410.6987583,2933.02887862,37367.4720176,43166.5222679
163.49,166.4971,-31.4096,-122.3024,7.80028074157,59.958058808,21610.1937265,21410.2383959,2932.94471931,37366.7579337,43165.6700559
163.51,166.489,-31.4343,-122.3291,7.80028074157,59.958058808,21610.1937265,21410.2383959,2932.94471931,37366.7579337,43165.6700559
163.53,166.4811,-31.4586,-122.3495,7.8002159919,59.9580598004,21609.7487788,21409.8008797,2932.86013572,37365.9900563,43164.7825799
163.55,166.4735,-31.4831,-122.3712,7.80022176384,59.9581191792,21609.7272674,21409.7792718,2932.85937301,37366.0422153,43164.8169625
163.57,166.4657,-31.5075,-122.3854,7.80022176384,59.9581191792,21609.7272674,21409.7792718,2932.85937301,37366.0422153,43164.8169625
163.59,166.4582,-31.532,-122.4036,7.80016676237,59.958180773,21609.2607561,21409.3198924,2932.77550636,37365.3282427,43163.9653544
163.61,166.4502,-31.5565,-122.4204,7.80016676237,59.958180773,21609.2607561,21409.3198924,2932.77550636,37365.3282427,43163.9653544
163.63,166.4424,-31.5811,-122.4371,7.80010207652,59.9581817627,21608.8162325,21408.8827927,2932.69100607,37364.5610905,43163.0787185
163.65,166.4346,-31.6056,-122.4669,7.80010820332,59.9582447953,21608.7933981,21408.859856,2932.69019637,37364.6164568,43163.1152153
163.67,166.427,-31.6303,-122.4848,7.80010820332,59.9582447953,21608.7933981,21408.859856,2932.69019637,37364.6164568,43163.1152153
163.69,166.4195,-31.6551,-122.5048,7.80005326531,59.9583063861,21608.3273116,21408.4008939,2932.60641288,37363.903207,43162.2644456
163.71,166.4119,-31.6797,-122.5264,7.80005326531,59.9583063861,21608.3273116,21408.4008939,2932.60641288,37363.903207,43162.2644456
163.73,166.4041,-31.7043,-122.5494,7.79999188581,59.9583060259,21607.8836824,21407.9645108,2932.52327126,37363.1355663,43161.3778345
163.75,166.3964,-31.7289,-122.5662,7.79999765713,59.9583654043,21607.8621725,21407.9429046,2932.52250844,37363.1877205,43161.412214
163.77,166.3886,-31.7534,-122.58,7.79999765713,59.9583654043,21607.8621725,21407.9429046,2932.52250844,37363.1877205,43161.412214
163.79,166.3813,-31.7778,-122.6038,7.79994249622,59.9584280731,21607.39632,21407.4841854,2932.43867519,37362.4764901,43160.5633096
163.81,166.3736,-31.8023,-122.6165,7.79994249622,59.9584280731,21607.39632,21407.4841854,2932.43867519,37362.4764901,43160.5633096
163.83,166.366,-31.8268,-122.6428,7.79988121068,59.9584277093,21606.9533135,21407.0484141,2932.35565503,37361.709917,43159.6779346
163.85,166.3582,-31.8515,-122.6608,7.79988733682,59.9584907414,21606.9304809,21407.0254792,2932.3548452,37361.7652782,43159.7144281
163.87,166.3502,-31.8758,-122.6855,7.79988733682,59.9584907414,21606.9304809,21407.0254792,2932.3548452,37361.7652782,43159.7144281
163.89,166.3425,-31.9003,-122.7063,7.79982928315,59.9585536734,21606.4647733,21406.5670514,2932.26995262,37361.0546871,43158.8661498
163.91,166.3348,-31.9248,-122.7181,7.79982928315,59.9585536734,21606.4647733,21406.5670514,2932.26995262,37361.0546871,43158.8661498
163.93,166.3271,-31.9494,-122.7372,7.79976809156,59.958553306,21606.0223896,21406.131892,2932.18705393,37360.2891816,43157.9820106
163.95,166.3193,-31.974,-122.7643,7.79977421737,59.9586163378,21605.9995578,21406.108958,2932.18624403,37360.3445403,43158.0185024
163.97,166.3116,-31.9984,-122.7828,7.79977421737,59.9586163378,21605.9995578,21406.108958,2932.18624403,37360.3445403,43158.0185024
