# Time,nT,Gauss
4.089900000000000091e+02, -4.801208341748581734e+04, -4.801208341748582353e-01
4.090099999999999909e+02, -4.802267487443265418e+04, -4.802267487443265814e-01
4.090299999999999727e+02, -4.803512339102657279e+04, -4.803512339102657402e-01
4.090500000000000114e+02, -4.804672923888254445e+04, -4.804672923888254621e-01
4.090699999999999932e+02, -4.805868011042139551e+04, -4.805868011042139787e-01
4.090899999999999750e+02, -4.807120760113532015e+04, -4.807120760113532398e-01
4.091100000000000136e+02, -4.808298383188003208e+04, -4.808298383188003844e-01
4.091299999999999955e+02, -4.809578052116398612e+04, -4.809578052116398883e-01
4.091499999999999773e+02, -4.810716930863892048e+04, -4.810716930863892515e-01
4.091700000000000159e+02, -4.811859300629617792e+04, -4.811859300629618419e-01
4.091899999999999977e+02, -4.813119721774515347e+04, -4.813119721774515858e-01
4.092099999999999795e+02, -4.814330932720030978e+04, -4.814330932720031209e-01
4.092300000000000182e+02, -4.815596399063835997e+04, -4.815596399063836186e-01
4.092500000000000000e+02, -4.816750988617019175e+04, -4.816750988617019558e-01
4.092699999999999818e+02, -4.817783981807442615e+04, -4.817783981807443050e-01
4.092900000000000205e+02, -4.819055392714733171e+04, -4.819055392714733377e-01
4.093100000000000023e+02, -4.820173598513290926e+04, -4.820173598513291524e-01
4.093299999999999841e+02, -4.821474857814772986e+04, -4.821474857814773141e-01
4.093500000000000227e+02, -4.822707666082425567e+04, -4.822707666082425848e-01
4.093700000000000045e+02, -4.823886986923154473e+04, -4.823886986923154874e-01
4.093899999999999864e+02, -4.825186042422853643e+04, -4.825186042422853760e-01
4.094100000000000250e+02, -4.826269640046784480e+04, -4.826269640046784715e-01
4.094300000000000068e+02, -4.827516507889525383e+04, -4.827516507889526021e-01
4.094499999999999886e+02, -4.828662950125194766e+04, -4.828662950125195419e-01
4.094700000000000273e+02, -4.829676420350561966e+04, -4.829676420350562105e-01
4.094900000000000091e+02, -4.831003370438524871e+04, -4.831003370438525235e-01
4.095099999999999909e+02, -4.832048797293366806e+04, -4.832048797293367337e-01
4.095299999999999727e+02, -4.833363165269382444e+04, -4.833363165269382589e-01
4.095500000000000114e+02, -4.834591604112116329e+04, -4.834591604112116747e-01
4.095699999999999932e+02, -4.835699185936601862e+04, -4.835699185936602196e-01
4.095899999999999750e+02, -4.836986709693571902e+04, -4.836986709693572029e-01
4.096100000000000136e+02, -4.838063237197238050e+04, -4.838063237197238187e-01
4.096299999999999955e+02, -4.839279161921626655e+04, -4.839279161921626882e-01
4.096499999999999773e+02, -4.840451259302274411e+04, -4.840451259302274711e-01
4.096700000000000159e+02, -4.841559825186384114e+04, -4.841559825186384503e-01
4.096899999999999977e+02, -4.842885712742132455e+04, -4.842885712742132642e-01
4.097099999999999795e+02, -4.843923239715203817e+04, -4.843923239715204332e-01
4.097300000000000182e+02, -4.845147990556767036e+04, -4.845147990556767370e-01
4.097500000000000000e+02, -4.846275194313556131e+04, -4.846275194313556800e-01
4.097699999999999818e+02, -4.847373593724814418e+04, -4.847373593724814689e-01
4.097900000000000205e+02, -4.848686970029624354e+04, -4.848686970029624788e-01
4.098100000000000023e+02, -4.849785970148968045e+04, -4.849785970148968173e-01
4.098299999999999841e+02, -4.851049195472399879e+04, -4.851049195472400544e-01
4.098500000000000227e+02, -4.852203308431611367e+04, -4.852203308431611850e-01
4.098700000000000045e+02, -4.853356229541092034e+04, -4.853356229541092581e-01
4.098899999999999864e+02, -4.854591685685425909e+04, -4.854591685685426539e-01
4.099100000000000250e+02, -4.855599108935464756e+04, -4.855599108935464980e-01
4.099300000000000068e+02, -4.856892899863946514e+04, -4.856892899863947122e-01
4.099499999999999886e+02, -4.857901282914137846e+04, -4.857901282914138252e-01
4.099700000000000273e+02, -4.859030623753699911e+04, -4.859030623753700096e-01
4.099900000000000091e+02, -4.860278740964059398e+04, -4.860278740964059652e-01
4.100099999999999909e+02, -4.861387482332439686e+04, -4.861387482332439891e-01
4.100299999999999727e+02, -4.862662157953349379e+04, -4.862662157953349662e-01
4.100500000000000114e+02, -4.863748862720109901e+04, -4.863748862720110311e-01
4.100699999999999932e+02, -4.864939768986847048e+04, -4.864939768986847324e-01
4.100899999999999750e+02, -4.866199864250476821e+04, -4.866199864250477236e-01
4.101100000000000136e+02, -4.867185827776143560e+04, -4.867185827776143725e-01
4.101299999999999955e+02, -4.868477410650782986e+04, -4.868477410650783321e-01
4.101499999999999773e+02, -4.869577917238282680e+04, -4.869577917238283038e-01
4.101700000000000159e+02, -4.870684814147160796e+04, -4.870684814147160924e-01
4.101899999999999977e+02, -4.871938014741613733e+04, -4.871938014741614142e-01
4.102099999999999795e+02, -4.872991000090805028e+04, -4.872991000090805547e-01
4.102300000000000182e+02, -4.874195671574290463e+04, -4.874195671574290678e-01
4.102500000000000000e+02, -4.875262550816624571e+04, -4.875262550816624740e-01
4.102699999999999818e+02, -4.876392990803805878e+04, -4.876392990803806171e-01
4.102900000000000205e+02, -4.877733768927070923e+04, -4.877733768927071112e-01
4.103100000000000023e+02, -4.878912733358286641e+04, -4.878912733358287124e-01
4.103299999999999841e+02, -4.880133560753350321e+04, -4.880133560753350808e-01
4.103500000000000227e+02, -4.881237177614581014e+04, -4.881237177614581313e-01
4.103700000000000045e+02, -4.882167828421251761e+04, -4.882167828421252187e-01
4.103899999999999864e+02, -4.883381530384295911e+04, -4.883381530384296454e-01
4.104100000000000250e+02, -4.884431845169762528e+04, -4.884431845169762698e-01
4.104300000000000068e+02, -4.885654907850769087e+04, -4.885654907850769391e-01
4.104499999999999886e+02, -4.886799768976132327e+04, -4.886799768976132774e-01
4.104700000000000273e+02, -4.887828982179525337e+04, -4.887828982179525661e-01
4.104900000000000091e+02, -4.889044886457912071e+04, -4.889044886457912242e-01
4.105099999999999909e+02, -4.890136339375999523e+04, -4.890136339376000008e-01
4.105299999999999727e+02, -4.891394292708049034e+04, -4.891394292708049485e-01
4.105500000000000114e+02, -4.892449668244852364e+04, -4.892449668244852612e-01
4.105699999999999932e+02, -4.893557959760029189e+04, -4.893557959760029830e-01
4.105899999999999750e+02, -4.894831719072294800e+04, -4.894831719072295084e-01
4.106100000000000136e+02, -4.895982081153637409e+04, -4.895982081153637533e-01
4.106299999999999955e+02, -4.897190979755361332e+04, -4.897190979755361995e-01
4.106499999999999773e+02, -4.898251223472000856e+04, -4.898251223472001037e-01
4.106700000000000159e+02, -4.899332481064102467e+04, -4.899332481064103129e-01
4.106899999999999977e+02, -4.900513169517509232e+04, -4.900513169517509704e-01
4.107099999999999795e+02, -4.901544025913823134e+04, -4.901544025913823766e-01
4.107300000000000182e+02, -4.902738085359663819e+04, -4.902738085359664155e-01
4.107500000000000000e+02, -4.903847174057878146e+04, -4.903847174057878733e-01
4.107699999999999818e+02, -4.904832018988013442e+04, -4.904832018988014020e-01
4.107900000000000205e+02, -4.906082043571786198e+04, -4.906082043571786677e-01
4.108100000000000023e+02, -4.907106862608477240e+04, -4.907106862608477393e-01
4.108299999999999841e+02, -4.908349403190938756e+04, -4.908349403190939153e-01
4.108500000000000227e+02, -4.909419395035019988e+04, -4.909419395035020117e-01
4.108700000000000045e+02, -4.910527353114740254e+04, -4.910527353114740867e-01
4.108899999999999864e+02, -4.911784051875271689e+04, -4.911784051875272006e-01
4.109100000000000250e+02, -4.912797533731344447e+04, -4.912797533731345090e-01
4.109300000000000068e+02, -4.914001127704553073e+04, -4.914001127704553662e-01
4.109499999999999886e+02, -4.915000415076740319e+04, -4.915000415076740681e-01
4.109700000000000273e+02, -4.916058383700765989e+04, -4.916058383700766532e-01
4.109900000000000091e+02, -4.917327067408365110e+04, -4.917327067408365782e-01
4.110099999999999909e+02, -4.918325645190031355e+04, -4.918325645190032014e-01
4.110299999999999727e+02, -4.919531792277025670e+04, -4.919531792277025972e-01
4.110500000000000114e+02, -4.920612543570303387e+04, -4.920612543570303532e-01
4.110699999999999932e+02, -4.921766415375299403e+04, -4.921766415375299908e-01
4.110899999999999750e+02, -4.923014912103404640e+04, -4.923014912103405027e-01
4.111100000000000136e+02, -4.924073320702938508e+04, -4.924073320702939127e-01
4.111299999999999955e+02, -4.925252400922846573e+04, -4.925252400922847107e-01
4.111499999999999773e+02, -4.926154687298744102e+04, -4.926154687298744395e-01
4.111700000000000159e+02, -4.927248243061009998e+04, -4.927248243061010391e-01
4.111899999999999977e+02, -4.928384382605432620e+04, -4.928384382605432990e-01
4.112099999999999795e+02, -4.929451877750831045e+04, -4.929451877750831712e-01
4.112300000000000182e+02, -4.930636117563455628e+04, -4.930636117563456100e-01
4.112500000000000000e+02, -4.931720315621218469e+04, -4.931720315621218598e-01
4.112699999999999818e+02, -4.932718995551033004e+04, -4.932718995551033658e-01
4.112900000000000205e+02, -4.933925078692233365e+04, -4.933925078692233956e-01
4.113100000000000023e+02, -4.934962904481366422e+04, -4.934962904481366985e-01
4.113299999999999841e+02, -4.936225941036166478e+04, -4.936225941036166964e-01
4.113500000000000227e+02, -4.937355107696051709e+04, -4.937355107696052015e-01
4.113700000000000045e+02, -4.938442846786630980e+04, -4.938442846786631479e-01
4.113899999999999864e+02, -4.939627980230292451e+04, -4.939627980230292814e-01
4.114100000000000250e+02, -4.940647805865881674e+04, -4.940647805865882036e-01
4.114300000000000068e+02, -4.941851477018369769e+04, -4.941851477018370242e-01
4.114499999999999886e+02, -4.942847523513128544e+04, -4.942847523513129171e-01
4.114700000000000273e+02, -4.943877583498402237e+04, -4.943877583498402783e-01
4.114900000000000091e+02, -4.944979134795999562e+04, -4.944979134795999820e-01
4.115099999999999909e+02, -4.945938170291465212e+04, -4.945938170291465652e-01
4.115299999999999727e+02, -4.947114064215851249e+04, -4.947114064215851759e-01
4.115500000000000114e+02, -4.948155263255704631e+04, -4.948155263255705205e-01
4.115699999999999932e+02, -4.949195732707635034e+04, -4.949195732707635242e-01
4.115899999999999750e+02, -4.950413872733426251e+04, -4.950413872733426812e-01
4.116100000000000136e+02, -4.951394500166414946e+04, -4.951394500166415580e-01
4.116299999999999955e+02, -4.952590135829382052e+04, -4.952590135829382234e-01
4.116499999999999773e+02, -4.953645761041647347e+04, -4.953645761041647888e-01
4.116700000000000159e+02, -4.954722844834899297e+04, -4.954722844834899553e-01
4.116899999999999977e+02, -4.955908519309974508e+04, -4.955908519309975002e-01
4.117099999999999795e+02, -4.957001386762633774e+04, -4.957001386762633910e-01
4.117300000000000182e+02, -4.958145046888851357e+04, -4.958145046888851604e-01
4.117500000000000000e+02, -4.959222364786434628e+04, -4.959222364786435300e-01
4.117699999999999818e+02, -4.960244091625332658e+04, -4.960244091625333196e-01
4.117900000000000205e+02, -4.961391161388198088e+04, -4.961391161388198356e-01
4.118100000000000023e+02, -4.962354096090005623e+04, -4.962354096090005884e-01
4.118299999999999841e+02, -4.963520439118947979e+04, -4.963520439118948580e-01
4.118500000000000227e+02, -4.964563921293074236e+04, -4.964563921293074777e-01
4.118700000000000045e+02, -4.965666653635521652e+04, -4.965666653635522065e-01
4.118899999999999864e+02, -4.966806301323915977e+04, -4.966806301323916650e-01
4.119100000000000250e+02, -4.967822763694772584e+04, -4.967822763694773047e-01
4.119300000000000068e+02, -4.968934334011315514e+04, -4.968934334011315679e-01
4.119499999999999886e+02, -4.970009538628892915e+04, -4.970009538628893386e-01
4.119700000000000273e+02, -4.971009891259280266e+04, -4.971009891259280944e-01
4.119900000000000091e+02, -4.972158472644326685e+04, -4.972158472644326865e-01
4.120099999999999909e+02, -4.973126169496351940e+04, -4.973126169496352444e-01
4.120299999999999727e+02, -4.974291443076693395e+04, -4.974291443076693797e-01
4.120500000000000114e+02, -4.975308966716373106e+04, -4.975308966716373571e-01
4.120699999999999932e+02, -4.976298044824477256e+04, -4.976298044824477573e-01
4.120899999999999750e+02, -4.977502252818515262e+04, -4.977502252818515882e-01
4.121100000000000136e+02, -4.978438781770089554e+04, -4.978438781770089805e-01
4.121299999999999955e+02, -4.979701750615962374e+04, -4.979701750615962985e-01
4.121499999999999773e+02, -4.980724245661752502e+04, -4.980724245661752869e-01
4.121700000000000159e+02, -4.981692653736664215e+04, -4.981692653736664589e-01
4.121899999999999977e+02, -4.982801092110840546e+04, -4.982801092110841212e-01
4.122099999999999795e+02, -4.983807638641191443e+04, -4.983807638641191695e-01
4.122300000000000182e+02, -4.985040462672741705e+04, -4.985040462672742367e-01
4.122500000000000000e+02, -4.986041933862621954e+04, -4.986041933862622177e-01
4.122699999999999818e+02, -4.987052344449293014e+04, -4.987052344449293684e-01
4.122900000000000205e+02, -4.988190108210749895e+04, -4.988190108210750484e-01
4.123100000000000023e+02, -4.989204268635468179e+04, -4.989204268635468731e-01
4.123299999999999841e+02, -4.990328736916030175e+04, -4.990328736916030405e-01
4.123500000000000227e+02, -4.991321668212753866e+04, -4.991321668212754248e-01
4.123700000000000045e+02, -4.992288136108600884e+04, -4.992288136108601337e-01
4.123899999999999864e+02, -4.993501855894524488e+04, -4.993501855894524888e-01
4.124100000000000250e+02, -4.994449336389959353e+04, -4.994449336389960026e-01
4.124300000000000068e+02, -4.995673144311443320e+04, -4.995673144311443825e-01
4.124499999999999886e+02, -4.996612673598315450e+04, -4.996612673598315735e-01
4.124700000000000273e+02, -4.997660692221127829e+04, -4.997660692221128076e-01
4.124900000000000091e+02, -4.998788041377640184e+04, -4.998788041377640323e-01
4.125099999999999909e+02, -4.999726954917875264e+04, -4.999726954917875776e-01
4.125299999999999727e+02, -5.000832554181729938e+04, -5.000832554181730005e-01
4.125500000000000114e+02, -5.001839665309138218e+04, -5.001839665309139038e-01
4.125699999999999932e+02, -5.002819693353604089e+04, -5.002819693353603991e-01
4.125899999999999750e+02, -5.004054317865496705e+04, -5.004054317865497259e-01
4.126100000000000136e+02, -5.005037072737490962e+04, -5.005037072737491544e-01
4.126299999999999955e+02, -5.006192353866525082e+04, -5.006192353866525391e-01
4.126499999999999773e+02, -5.007235726174866431e+04, -5.007235726174866786e-01
4.126700000000000159e+02, -5.008261594569294539e+04, -5.008261594569295427e-01
4.126899999999999977e+02, -5.009392240771959041e+04, -5.009392240771959326e-01
4.127099999999999795e+02, -5.010332175066626223e+04, -5.010332175066626315e-01
4.127300000000000182e+02, -5.011417503012242378e+04, -5.011417503012243202e-01
4.127500000000000000e+02, -5.012287917921209009e+04, -5.012287917921209868e-01
4.127699999999999818e+02, -5.013274234545671789e+04, -5.013274234545672670e-01
4.127900000000000205e+02, -5.014426290407608758e+04, -5.014426290407608677e-01
4.128100000000000023e+02, -5.015380404576903675e+04, -5.015380404576904594e-01
4.128299999999999841e+02, -5.016524017994987662e+04, -5.016524017994987705e-01
4.128500000000000227e+02, -5.017515164928775630e+04, -5.017515164928776361e-01
4.128700000000000045e+02, -5.018510988200722932e+04, -5.018510988200722833e-01
4.128899999999999864e+02, -5.019692619988307706e+04, -5.019692619988308513e-01
4.129100000000000250e+02, -5.020640261296783137e+04, -5.020640261296783757e-01
4.129300000000000068e+02, -5.021844569135187339e+04, -5.021844569135187619e-01
4.129499999999999886e+02, -5.022775873155952286e+04, -5.022775873155952420e-01
4.129700000000000273e+02, -5.023784472599955916e+04, -5.023784472599955864e-01
4.129900000000000091e+02, -5.024892636740244052e+04, -5.024892636740244667e-01
4.130099999999999909e+02, -5.025835558396139822e+04, -5.025835558396140046e-01
4.130299999999999727e+02, -5.027053753461266751e+04, -5.027053753461266927e-01
4.130500000000000114e+02, -5.027997720867553289e+04, -5.027997720867554143e-01
4.130699999999999932e+02, -5.028919367375897127e+04, -5.028919367375898064e-01
4.130899999999999750e+02, -5.029999756471515866e+04, -5.029999756471515981e-01
4.131100000000000136e+02, -5.030897864536561974e+04, -5.030897864536562070e-01
4.131299999999999955e+02, -5.032071473792938195e+04, -5.032071473792938399e-01
4.131499999999999773e+02, -5.033025316280010884e+04, -5.033025316280010930e-01
4.131700000000000159e+02, -5.034008381170449866e+04, -5.034008381170450575e-01
4.131899999999999977e+02, -5.035091833186466829e+04, -5.035091833186466914e-01
4.132099999999999795e+02, -5.036079728190732567e+04, -5.036079728190733240e-01
4.132300000000000182e+02, -5.037181435374794091e+04, -5.037181435374794569e-01
4.132500000000000000e+02, -5.038125462831158802e+04, -5.038125462831158918e-01
4.132699999999999818e+02, -5.039169656050119374e+04, -5.039169656050119794e-01
4.132900000000000205e+02, -5.040259628306995728e+04, -5.040259628306995587e-01
4.133100000000000023e+02, -5.041189426752438885e+04, -5.041189426752439307e-01
4.133299999999999841e+02, -5.042295179443454981e+04, -5.042295179443455622e-01
4.133500000000000227e+02, -5.043181665944700217e+04, -5.043181665944700409e-01
4.133700000000000045e+02, -5.044110225832917786e+04, -5.044110225832918459e-01
4.133899999999999864e+02, -5.045222144056189427e+04, -5.045222144056189517e-01
4.134100000000000250e+02, -5.046161150946948328e+04, -5.046161150946948393e-01
4.134300000000000068e+02, -5.047320416437547829e+04, -5.047320416437548474e-01
4.134499999999999886e+02, -5.048326415780430398e+04, -5.048326415780430843e-01
4.134700000000000273e+02, -5.049288208813020174e+04, -5.049288208813020873e-01
4.134900000000000091e+02, -5.050464379356382415e+04, -5.050464379356383038e-01
4.135099999999999909e+02, -5.051364694547239196e+04, -5.051364694547240131e-01
4.135299999999999727e+02, -5.052378759329190507e+04, -5.052378759329191338e-01
4.135500000000000114e+02, -5.053367767414748960e+04, -5.053367767414749245e-01
4.135699999999999932e+02, -5.054263693982246332e+04, -5.054263693982247174e-01
4.135899999999999750e+02, -5.055295438401618594e+04, -5.055295438401619101e-01
4.136100000000000136e+02, -5.056209115278989339e+04, -5.056209115278990085e-01
4.136299999999999955e+02, -5.057383404948807583e+04, -5.057383404948807559e-01
4.136499999999999773e+02, -5.058272609813653980e+04, -5.058272609813654341e-01
4.136700000000000159e+02, -5.059222981696425995e+04, -5.059222981696426258e-01
4.136899999999999977e+02, -5.060302096067816456e+04, -5.060302096067816890e-01
4.137099999999999795e+02, -5.061251035870493797e+04, -5.061251035870494297e-01
4.137300000000000182e+02, -5.062327005391062266e+04, -5.062327005391062951e-01
4.137500000000000000e+02, -5.063266565914285457e+04, -5.063266565914286144e-01
4.137699999999999818e+02, -5.064145873256141203e+04, -5.064145873256141739e-01
4.137900000000000205e+02, -5.065322003048300394e+04, -5.065322003048300381e-01
4.138100000000000023e+02, -5.066220068800514855e+04, -5.066220068800515453e-01
4.138299999999999841e+02, -5.067380936463199760e+04, -5.067380936463200536e-01
4.138500000000000227e+02, -5.068308525317737804e+04, -5.068308525317738455e-01
4.138700000000000045e+02, -5.069213640103054786e+04, -5.069213640103055196e-01
4.138899999999999864e+02, -5.070317973430282291e+04, -5.070317973430282787e-01
4.139100000000000250e+02, -5.071222741635740385e+04, -5.071222741635740272e-01
4.139300000000000068e+02, -5.072231060143682407e+04, -5.072231060143682635e-01
4.139499999999999886e+02, -5.073147168592759408e+04, -5.073147168592759826e-01
4.139700000000000273e+02, -5.074024543180152978e+04, -5.074024543180153390e-01
4.139900000000000091e+02, -5.075123672773089493e+04, -5.075123672773089734e-01
4.140099999999999909e+02, -5.076026776023257844e+04, -5.076026776023258025e-01
4.140299999999999727e+02, -5.077132095670617127e+04, -5.077132095670617851e-01
4.140500000000000114e+02, -5.078090195189071528e+04, -5.078090195189072231e-01
4.140699999999999932e+02, -5.079008932894801546e+04, -5.079008932894801820e-01
4.140899999999999750e+02, -5.080142835607330926e+04, -5.080142835607330820e-01
4.141100000000000136e+02, -5.081011411835934996e+04, -5.081011411835935077e-01
4.141299999999999955e+02, -5.082091677097011416e+04, -5.082091677097011484e-01
4.141499999999999773e+02, -5.083073177465938352e+04, -5.083073177465938786e-01
4.141700000000000159e+02, -5.084028932071317104e+04, -5.084028932071317231e-01
4.141899999999999977e+02, -5.085140779438969912e+04, -5.085140779438970249e-01
4.142099999999999795e+02, -5.085953260954490543e+04, -5.085953260954491073e-01
4.142300000000000182e+02, -5.086957865699361719e+04, -5.086957865699361925e-01
4.142500000000000000e+02, -5.087894202485794085e+04, -5.087894202485794271e-01
4.142699999999999818e+02, -5.088796250741730182e+04, -5.088796250741730587e-01
4.142900000000000205e+02, -5.089908807820219954e+04, -5.089908807820220371e-01
4.143100000000000023e+02, -5.090875828041305067e+04, -5.090875828041305784e-01
4.143299999999999841e+02, -5.091870305308548268e+04, -5.091870305308549005e-01
4.143500000000000227e+02, -5.092754568076896248e+04, -5.092754568076897081e-01
4.143700000000000045e+02, -5.093641690727039531e+04, -5.093641690727039872e-01
4.143899999999999864e+02, -5.094702672259277460e+04, -5.094702672259278087e-01
4.144100000000000250e+02, -5.095625350588621950e+04, -5.095625350588622871e-01
4.144300000000000068e+02, -5.096681138141352858e+04, -5.096681138141353484e-01
4.144499999999999886e+02, -5.097655504292855767e+04, -5.097655504292856188e-01
4.144700000000000273e+02, -5.098480859376183798e+04, -5.098480859376184338e-01
4.144900000000000091e+02, -5.099552721934805595e+04, -5.099552721934805799e-01
4.145099999999999909e+02, -5.100406001987065974e+04, -5.100406001987066729e-01
4.145299999999999727e+02, -5.101485405220628309e+04, -5.101485405220628211e-01
4.145500000000000114e+02, -5.102382714306922571e+04, -5.102382714306923361e-01
4.145699999999999932e+02, -5.103296341488975304e+04, -5.103296341488975374e-01
4.145899999999999750e+02, -5.104364863094629254e+04, -5.104364863094629223e-01
4.146100000000000136e+02, -5.105217877930805844e+04, -5.105217877930806614e-01
4.146299999999999955e+02, -5.106255431400560337e+04, -5.106255431400560374e-01
4.146499999999999773e+02, -5.107177670966122969e+04, -5.107177670966123184e-01
4.146700000000000159e+02, -5.108071730786954868e+04, -5.108071730786954978e-01
4.146899999999999977e+02, -5.109168509419555630e+04, -5.109168509419556026e-01
4.147099999999999795e+02, -5.110023768382702838e+04, -5.110023768382703224e-01
4.147300000000000182e+02, -5.111037933727732889e+04, -5.111037933727733407e-01
4.147500000000000000e+02, -5.111948519795892207e+04, -5.111948519795892487e-01
4.147699999999999818e+02, -5.112800281148411887e+04, -5.112800281148411896e-01
4.147900000000000205e+02, -5.113870522103233816e+04, -5.113870522103234340e-01
4.148100000000000023e+02, -5.114727246663174446e+04, -5.114727246663174354e-01
4.148299999999999841e+02, -5.115770678861002671e+04, -5.115770678861003562e-01
4.148500000000000227e+02, -5.116696710455811262e+04, -5.116696710455811425e-01
4.148700000000000045e+02, -5.117593563690815063e+04, -5.117593563690815417e-01
4.148899999999999864e+02, -5.118613572535992716e+04, -5.118613572535992695e-01
4.149100000000000250e+02, -5.119412742869690555e+04, -5.119412742869691169e-01
4.149300000000000068e+02, -5.120475708810293872e+04, -5.120475708810294790e-01
4.149499999999999886e+02, -5.121418706655926508e+04, -5.121418706655926911e-01
4.149700000000000273e+02, -5.122298291574709583e+04, -5.122298291574709506e-01
4.149900000000000091e+02, -5.123397916739238281e+04, -5.123397916739238500e-01
4.150099999999999909e+02, -5.124229431447639945e+04, -5.124229431447639982e-01
4.150299999999999727e+02, -5.125269393752478936e+04, -5.125269393752479585e-01
4.150500000000000114e+02, -5.126098208873288240e+04, -5.126098208873288709e-01
4.150699999999999932e+02, -5.126941503164089227e+04, -5.126941503164089697e-01
4.150899999999999750e+02, -5.127955038410954876e+04, -5.127955038410955124e-01
4.151100000000000136e+02, -5.128790769087084482e+04, -5.128790769087084866e-01
4.151299999999999955e+02, -5.129821705531990301e+04, -5.129821705531990572e-01
4.151499999999999773e+02, -5.130739546989602241e+04, -5.130739546989602218e-01
4.151700000000000159e+02, -5.131610810176914674e+04, -5.131610810176915338e-01
4.151899999999999977e+02, -5.132658209888700367e+04, -5.132658209888700807e-01
4.152099999999999795e+02, -5.133489827552577481e+04, -5.133489827552577545e-01
4.152300000000000182e+02, -5.134548568912330666e+04, -5.134548568912331579e-01
4.152500000000000000e+02, -5.135324149852754636e+04, -5.135324149852754649e-01
4.152699999999999818e+02, -5.136190543613672344e+04, -5.136190543613672332e-01
4.152900000000000205e+02, -5.137229179140424822e+04, -5.137229179140425650e-01
4.153100000000000023e+02, -5.138085622108013195e+04, -5.138085622108014006e-01
4.153299999999999841e+02, -5.139105695465845929e+04, -5.139105695465846502e-01
4.153500000000000227e+02, -5.140060677911105449e+04, -5.140060677911105769e-01
4.153700000000000045e+02, -5.140921272770746145e+04, -5.140921272770746508e-01
4.153899999999999864e+02, -5.141996801544792834e+04, -5.141996801544793660e-01
4.154100000000000250e+02, -5.142787160853188834e+04, -5.142787160853189432e-01
4.154300000000000068e+02, -5.143730112676302815e+04, -5.143730112676303534e-01
4.154499999999999886e+02, -5.144539027972680924e+04, -5.144539027972681033e-01
4.154700000000000273e+02, -5.145407677168552618e+04, -5.145407677168553073e-01
4.154900000000000091e+02, -5.146451284194914479e+04, -5.146451284194915043e-01
4.155099999999999909e+02, -5.147261539550498128e+04, -5.147261539550498366e-01
4.155299999999999727e+02, -5.148335605738369486e+04, -5.148335605738370013e-01
4.155500000000000114e+02, -5.149250572387905413e+04, -5.149250572387905622e-01
4.155699999999999932e+02, -5.150129217170301126e+04, -5.150129217170301699e-01
4.155899999999999750e+02, -5.151260157874003926e+04, -5.151260157874004708e-01
4.156100000000000136e+02, -5.152012865109912673e+04, -5.152012865109912854e-01
4.156299999999999955e+02, -5.152943345530040824e+04, -5.152943345530041075e-01
4.156499999999999773e+02, -5.153737332607647113e+04, -5.153737332607647437e-01
4.156700000000000159e+02, -5.154554284702560108e+04, -5.154554284702560496e-01
4.156899999999999977e+02, -5.155550683001515426e+04, -5.155550683001516310e-01
4.157099999999999795e+02, -5.156467588526477630e+04, -5.156467588526477686e-01
4.157300000000000182e+02, -5.157420365143738309e+04, -5.157420365143738916e-01
4.157500000000000000e+02, -5.158275291938297596e+04, -5.158275291938297924e-01
4.157699999999999818e+02, -5.159118419791961787e+04, -5.159118419791962618e-01
4.157900000000000205e+02, -5.160127847589462181e+04, -5.160127847589462968e-01
4.158100000000000023e+02, -5.160881099544145400e+04, -5.160881099544145645e-01
4.158299999999999841e+02, -5.161903076216713816e+04, -5.161903076216713959e-01
4.158500000000000227e+02, -5.162752503648918355e+04, -5.162752503648918578e-01
4.158700000000000045e+02, -5.163586123391420551e+04, -5.163586123391420424e-01
4.158899999999999864e+02, -5.164522216444982041e+04, -5.164522216444982217e-01
4.159100000000000250e+02, -5.165335665179211355e+04, -5.165335665179211500e-01
4.159300000000000068e+02, -5.166381557858637098e+04, -5.166381557858638063e-01
4.159499999999999886e+02, -5.167205006885548210e+04, -5.167205006885549068e-01
4.159700000000000273e+02, -5.167994290672431816e+04, -5.167994290672431879e-01
4.159900000000000091e+02, -5.169025037051155959e+04, -5.169025037051155902e-01
4.160099999999999909e+02, -5.169847522953563021e+04, -5.169847522953563423e-01
4.160299999999999727e+02, -5.170835553922432882e+04, -5.170835553922433769e-01
4.160500000000000114e+02, -5.171667169722831750e+04, -5.171667169722832247e-01
4.160699999999999932e+02, -5.172554134635336231e+04, -5.172554134635336531e-01
4.160899999999999750e+02, -5.173560134855840442e+04, -5.173560134855841319e-01
4.161100000000000136e+02, -5.174338164789108851e+04, -5.174338164789109573e-01
4.161299999999999955e+02, -5.175216052479181963e+04, -5.175216052479182371e-01
4.161499999999999773e+02, -5.175974310611482360e+04, -5.175974310611483054e-01
4.161700000000000159e+02, -5.176856444349259982e+04, -5.176856444349260400e-01
4.161899999999999977e+02, -5.177868223284327541e+04, -5.177868223284327609e-01
4.162099999999999795e+02, -5.178637698066863959e+04, -5.178637698066864692e-01
4.162300000000000182e+02, -5.179643773567719472e+04, -5.179643773567720322e-01
4.162500000000000000e+02, -5.180418964561699249e+04, -5.180418964561699369e-01
4.162699999999999818e+02, -5.181178957519066898e+04, -5.181178957519066985e-01
4.162900000000000205e+02, -5.182157816049033136e+04, -5.182157816049033361e-01
4.163100000000000023e+02, -5.182934205153524090e+04, -5.182934205153524321e-01
4.163299999999999841e+02, -5.183967296272324165e+04, -5.183967296272324887e-01
